,image_path,label
45,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_209_page_0.png,BOL
46,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_304_page_1.png,PL
47,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_363_2.png,LCAPPLICATION
48,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_77_19.png,PO
49,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_By_Opener_141_11.png,PO
50,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_196_page_1.png,BOL
51,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_504_0.png,BGCHECKLIST
52,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_202_1.png,CI
53,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_666_page_1.png,CS
54,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_383_2.png,LCAPPLICATION
55,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_322_0.png,CI
56,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_339_0.png,CI
57,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_of_lading_2056_page_0.png,BOL
58,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_438_page_6.png,PL
59,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_176_35.png,CI
60,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_364_page_1.png,PL
61,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_434_0.png,AWB
62,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_453_2.png,LCAPPLICATION
63,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_319_page_0.png,BOL
64,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_215_1.png,PO
65,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_326_0.png,CI
66,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_562_page_14.png,OTHERS
67,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCANCELLATION/Cancellation_Request_Letter_285_1.png,BGCANCELLATION
68,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCANCELLATION/Cancellation_Request_Letter_348_1.png,BGCANCELLATION
69,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_478_3.png,PI
70,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_370_3.png,LCAPPLICATION
71,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_207_1.png,BGCHECKLIST
72,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_By_Opener_141_31.png,PO
73,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_211_page_0.png,BOL
74,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_263_page_10.png,IC
75,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_185_9.png,CI
76,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_281_page_2.png,COO
77,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_289_page_0.png,BOL
78,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_176_31.png,CI
79,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_163_1.png,LCAPPLICATION
80,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_341_page_2.png,IC
81,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_260_page_0.png,CS
82,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_519_page_6.png,OTHERS
83,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule_188_page_1.png,OTHERS
84,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_338_page_2.png,IC
85,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_347_page_12.png,COO
86,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_308_page_0.png,IC
87,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_240_page_0.png,CS
88,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_354_page_3.png,BOL
89,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_379_page_15.png,PL
90,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule_289_page_0.png,OTHERS
91,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_349_0.png,PI
92,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_352_15.png,CI
93,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_176_17.png,CI
94,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule_261_page_0.png,OTHERS
95,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_38_8.png,CI
96,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOE/Bill_of_Exchange_344_0.png,BOE
97,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule_183_page_1.png,OTHERS
98,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_218_page_1.png,OTHERS
99,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_37_page_4.png,OTHERS
100,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_246_2.png,LCAPPLICATION
101,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_535_page_0.png,CS
102,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_452_page_4.png,OTHERS
103,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_641_page_2.png,CS
104,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_241_0.png,AWB
105,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_of_lading_1015_page_2.png,OTHERS
106,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_217_0.png,PI
107,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_297_2.png,PI
108,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice(2012_08_21_18_12_07_4875)_489_1.png,CI
109,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_of_lading_1547_page_8.png,BOL
110,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_324_0.png,AWB
111,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_348_page_3.png,BOL
112,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOE/Bill_of_Exchange_299_0.png,BOE
113,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_314_page_6.png,PL
114,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_408_page_1.png,PL
115,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_268_page_0.png,OTHERS
116,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_202_0.png,AWB
117,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_421_0.png,BGCHECKLIST
118,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_306_page_2.png,PL
119,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_216_page_0.png,COO
120,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_714_page_1.png,CS
121,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_566_page_1.png,OTHERS
122,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_447_0.png,PO
123,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_231_page_1.png,IC
124,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_388_0.png,CI
125,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOE/Bill_of_Exchange_185_2.png,BOE
126,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_447_2.png,LCAPPLICATION
127,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_126_0.png,PO
128,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_433_page_2.png,IC
129,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_825_page_6.png,OTHERS
130,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_240_0.png,BGCHECKLIST
131,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_239_6.png,PI
132,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_151_page_2.png,OTHERS
133,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_of_lading_2112_page_0.png,BOL
134,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_598_page_0.png,CS
135,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_515_page_0.png,CS
136,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_204_page_5.png,OTHERS
137,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_269_page_29.png,OTHERS
138,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_233_page_2.png,PL
139,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_263_page_5.png,IC
140,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_298_17.png,PO
141,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule_0_page_7.png,OTHERS
142,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_426_page_10.png,CS
143,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_394_2.png,LCAPPLICATION
144,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_356_12.png,AWB
145,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_143_page_1.png,OTHERS
146,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_539_page_2.png,CS
147,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_287_page_0.png,BOL
148,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_276_0.png,PI
149,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_512_0.png,BGCHECKLIST
150,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_306_page_0.png,BOL
151,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule_125_page_0.png,OTHERS
152,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_685_page_0.png,CS
153,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_235_page_9.png,OTHERS
154,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_561_page_1.png,CS
155,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_335_page_0.png,IC
156,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule(2013_04_17_19_41_14_6047)_743_page_0.png,OTHERS
157,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_368_page_1.png,COO
158,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOE/Bill_of_Exchange_478_0.png,BOE
159,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_395_0.png,CI
160,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_231_0.png,AWB
161,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_298_50.png,PO
162,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_360_page_2.png,IC
163,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_837_page_6.png,OTHERS
164,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_452_page_0.png,COO
165,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_380_page_3.png,IC
166,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_580_page_48.png,OTHERS
167,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_586_0.png,BGCHECKLIST
168,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_545_0.png,BGCHECKLIST
169,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_452_7.png,LCAPPLICATION
170,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_125_5.png,LCAPPLICATION
171,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_By_Opener_15_1.png,PO
172,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_122_page_2.png,COO
173,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_815_page_1.png,OTHERS
174,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_449_page_0.png,IC
175,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_198_2.png,PI
176,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCANCELLATION/Cancellation_Request_Letter_448_1.png,BGCANCELLATION
177,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_496_0.png,LCAPPLICATION
178,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_346_page_0.png,CS
179,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_By_Opener_141_35.png,PO
180,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_497_page_1.png,COO
181,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_245_page_0.png,BOL
182,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Covering_Schedule(2012_07_20_13_49_13_9591)_651_page_0.png,OTHERS
183,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_200_0.png,BGCHECKLIST
184,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_803_page_1.png,OTHERS
185,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_239_1.png,PI
186,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_167_0.png,AWB
187,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_Of_Landing_282_page_4.png,BOL
188,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_345_page_1.png,IC
189,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_134_2.png,LCAPPLICATION
190,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/IC/Insurance_Certificate_284_page_15.png,IC
191,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_403_13.png,PO
192,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CI/Invoice_337_0.png,CI
193,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_of_lading_1042_page_6.png,OTHERS
194,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_227_0.png,AWB
195,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_298_43.png,PO
196,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_115_page_9.png,OTHERS
197,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_554_0.png,PO
198,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_446_0.png,PO
199,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_569_page_0.png,COO
200,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PO/Purchase_Order_199_7.png,PO
201,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_417_0.png,LCAPPLICATION
202,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PL/Packing_List_404_page_4.png,PL
203,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_253_page_0.png,CS
204,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/PI/Proforma_Invoice_173_1.png,PI
205,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_205_1.png,AWB
206,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_402_page_2.png,COO
207,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_324_page_1.png,COO
208,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/COO/Certificate_Of_Origin_181_page_0.png,COO
209,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Bill_Of_Landing_600_page_20.png,OTHERS
210,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/CS/Covering_Schedule_527_page_1.png,CS
211,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_of_lading_1535_page_0.png,BOL
212,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_486_0.png,AWB
213,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BOL/Bill_of_lading_1546_page_2.png,BOL
214,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/LCAPPLICATION/LC_Application_444_0.png,LCAPPLICATION
215,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/BGCHECKLIST/Cancellation_Request_Letter_498_0.png,BGCHECKLIST
216,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/OTHERS/Certificate_Of_Origin_947_page_4.png,OTHERS
217,/New_Volume/trade-finance/final_delivery/classification_training/V2_Final_Training_Data/AWB/Airway_Bill_445_0.png,AWB
