Image Name,Ground Truth,Predicted,Confidence Score,correct_incorrect
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_98_page_1.png,OTHERS,OTHERS,0.9999496937,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_0_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_264_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_296_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_54_30_1695)_505_0_S_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_116_page_0_S_0.png,OTHERS,PO,0.9996532202,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_236_1.png,PO,PO,0.999992609,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_201_page_1.png,OTHERS,OTHERS,0.9897063971,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_40_2579)_491_0_S_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_7.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_4.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_4.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_333_0_S_0.png,PO,OTHERS,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_58_page_3.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_174_page_2.png,OTHERS,PI,0.9999966621,0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_19_3.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_255_page_1_S_0.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_334_5_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_3.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_321_0_S_0.png,PO,PI,0.9976317883,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_1.png,OTHERS,PO,0.9994400144,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_218_1_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_2.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_33_page_1.png,OTHERS,PI,0.9997753501,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_323_0_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_248_1_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_246_page_11_S_0.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_289_0_S_0.png,PO,PI,0.9998867512,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_194_0_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_182_page_1.png,OTHERS,PO,0.9994115829,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_217_1_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_203_0_S_0.png,PO,PI,0.9974235296,0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_14_27_36_1131)_541_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_296_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_22_1_S_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_8.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_219_page_1.png,OTHERS,PO,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_206_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_349_1_S_0.png,PO,PO,0.9998804331,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_3.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_140_page_3.png,OTHERS,OTHERS,0.9999839067,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_5.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_315_0_S_0.png,PO,PO,0.9772057533,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_6.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_7.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_9.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_163_page_9.png,OTHERS,PO,0.9289772511,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_50_page_1.png,OTHERS,PO,0.8860470653,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_217_page_0_S_0.png,OTHERS,PI,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_167_page_1.png,OTHERS,OTHERS,0.9999998808,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_349_0_S_0.png,PO,PO,0.8937017322,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_263_1_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_235_0_S_0.png,PO,PO,0.7204225659,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_160_page_5_S_0.png,OTHERS,OTHERS,0.9999952316,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_19_2.png,PI,PO,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_256_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_1_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_163_page_5.png,OTHERS,PI,0.9996119142,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_276_2_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_162_page_6.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_261_0.png,PO,OTHERS,0.8550153971,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_251_1_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_5.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_0_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_15_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_5.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_260_page_2_S_0.png,OTHERS,OTHERS,0.9999985695,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_270_0_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_2_S_0.png,PO,PO,0.9924076796,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_23_1384)_513_0_S_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_32_page_0_S_0.png,OTHERS,OTHERS,0.9999998808,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_288_page_1.png,OTHERS,OTHERS,0.9960899949,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_55_14_3594)_523_0_S_0.png,PI,PI,0.9999785423,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_233_0_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_91_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_91_page_3_S_0.png,OTHERS,PO,0.9999277592,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_234_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_201_0_S_0.png,PO,PO,0.9999873638,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate(2012_08_28_15_02_06_9952)_93_page_0_S_0.png,OTHERS,PO,0.6417551637,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_4.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_13_S_0.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_221_page_2.png,OTHERS,OTHERS,0.9999972582,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_245_1_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_12_S_0.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_178_page_2.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_305_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_273_page_5_S_0.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_348_0_S_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_5_S_0.png,PO,PO,0.9970594049,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_270_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_77_page_1.png,OTHERS,PI,0.9923359752,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_7.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_34_page_0.png,OTHERS,PO,0.9996492863,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_281_0_S_0.png,PO,OTHERS,0.9773930907,0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_20_0_S_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_3_S_0.png,PO,PO,1.0,1
