Image Name,Ground Truth,Predicted,Confidence Score,correct_incorrect
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_212_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_91_page_2.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_51_53_1233)_512_0.png,PI,PI,0.9997097849845886,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_6.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_55_32_9751)_519_0.png,PI,OTHERS,0.9994379878044128,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_32_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_19_0.png,PI,PI,0.9999626874923706,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_54_59_7183)_522_0.png,PI,PI,0.8850904107093811,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_4.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_54_51_9272)_507_0.png,PI,OTHERS,0.9999997615814208,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_273_page_3.png,OTHERS,OTHERS,0.9999974966049194,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_340_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_194_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_242_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_338_0.png,PO,PO,0.9999997615814208,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_307_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_57_page_5.png,OTHERS,PO,0.8353964686393738,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_159_page_0.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_263_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_5.png,PO,OTHERS,0.8864477276802063,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_220_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_315_0.png,PO,OTHERS,0.9747134447097778,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_153_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_53_38_4793)_515_0.png,PI,PI,0.8425812125205994,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_58_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_10.png,OTHERS,OTHERS,0.9999628067016602,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_300_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_37_page_3.png,OTHERS,PO,0.9824814200401306,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_203_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_282_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_7.png,PO,PO,0.9990585446357728,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_13_8713)_497_0.png,PI,OTHERS,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_267_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_6.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_3.png,PO,PO,0.8730620741844177,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_296_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_270_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_272_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_221_page_2.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_174_page_2.png,OTHERS,PI,0.9999996423721312,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_3.png,OTHERS,OTHERS,0.9999955892562866,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_20_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_66_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_236_1.png,PO,PO,0.7417383193969727,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_234_1.png,PO,PO,0.9999833106994628,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_220_page_3.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_2.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_227_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_186_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_218_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_38_page_1.png,OTHERS,PO,0.7686131000518799,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_245_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_91_page_3.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_9.png,OTHERS,PO,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_282_2.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_246_page_11.png,OTHERS,OTHERS,0.9995484948158264,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_339_0.png,PO,PO,0.9999998807907104,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_39_0207)_499_0.png,PI,OTHERS,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_2.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_163_page_5.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_91_page_4.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_218_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_346_1.png,PO,OTHERS,0.9999974966049194,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_219_1.png,PO,PO,0.999890923500061,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_7.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_202_1.png,PO,OTHERS,0.989994466304779,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_292_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_3.png,PO,PO,0.999996781349182,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_239_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_217_page_0.png,OTHERS,PI,0.493671715259552,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_34_page_0.png,OTHERS,PO,0.9998774528503418,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_276_1.png,PO,PO,0.9994459748268129,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_236_0.png,PO,PO,0.9999995231628418,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_0.png,PO,PO,0.9999901056289672,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_11.png,PO,PO,0.9999997615814208,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_217_1.png,PO,OTHERS,0.9999971389770508,0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_04_16_16_37_06_4995)_283_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_3.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_15.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_9.png,OTHERS,OTHERS,0.9858461022377014,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_261_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_305_1.png,PO,OTHERS,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_229_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_162_page_6.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_334_5.png,PO,PO,0.9999977350234984,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_54_13_1046)_504_0.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_50_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_252_0.png,PO,PO,0.9999637603759766,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_290_1.png,PO,OTHERS,0.9999890327453612,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_12.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_54_03_3279)_517_0.png,PI,OTHERS,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_288_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_264_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_260_page_2.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_345_8.png,PO,OTHERS,0.9765564203262328,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_348_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_2.png,PO,PO,0.7970439195632935,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_248_1.png,PO,OTHERS,0.9999716281890868,0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_53_18_2898)_502_0.png,PI,PI,0.7147871255874634,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_58_page_3.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_106_page_3.png,OTHERS,OTHERS,0.9999959468841552,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_160_page_5.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_160_page_4.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_13.png,OTHERS,OTHERS,0.9378094673156738,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_349_1.png,PO,PO,0.9999998807907104,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_162_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_129_page_1.png,OTHERS,OTHERS,0.999996781349182,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_4.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_4.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_27_0.png,PI,PI,0.665374755859375,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_45_9323)_546_0.png,PI,OTHERS,0.9996764659881592,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate(2012_08_28_15_02_06_9952)_93_page_0.png,OTHERS,PO,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_315_1.png,PO,OTHERS,1.0,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_33_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_246_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_178_page_2.png,OTHERS,OTHERS,0.9999980926513672,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_59_page_1.png,OTHERS,OTHERS,0.9924047589302064,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_267_page_3.png,OTHERS,OTHERS,0.9999125003814696,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_77_page_3.png,OTHERS,OTHERS,0.9999895095825196,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_201_page_1.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_271_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_201_0.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_06_4463)_496_0.png,PI,PI,0.9992616772651672,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_190_1.png,PO,PO,0.9996538162231444,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_13_0.png,PI,PI,0.9999979734420776,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_1.png,PO,PO,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_166_page_0.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_5.png,PO,PO,0.999992609024048,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_22_1.png,PI,PI,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_5.png,OTHERS,OTHERS,1.0,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_205_0.png,PO,PO,0.9996453523635864,1
